title,Mentions LLM Limitations
LLMGuard: Guarding Against Unsafe LLM Behavior,yes
SoFA: Shielded On-the-fly Alignment via Priority Rule Following,yes
RECOST: External Knowledge Guided Data-efficient Instruction Tuning,no
Probing Multimodal Large Language Models for Global and Local Semantic Representations,no
Can LLM Generate Culturally Relevant Commonsense QA Data? Case Study in Indonesian and Sundanese,no
Mini-Ensemble Low-Rank Adapters for Parameter-Efficient Fine-Tuning,no
Speak Out of Turn: Safety Vulnerability of Large Language Models in Multi-turn Dialogue,yes
Beyond the Known: Investigating LLMs Performance on Out-of-Domain Intent Detection,yes
MATHSENSEI: A Tool-Augmented Large Language Model for Mathematical Reasoning,no
Reasoning in Conversation: Solving Subjective Tasks through Dialogue Simulation for Large Language Models,no
Measuring Vision-Language STEM Skills of Neural Models,no
"When Scaling Meets LLM Finetuning: The Effect of Data, Model and Finetuning Method",yes
"Sora: A Review on Background, Technology, Limitations, and Opportunities of Large Vision Models",no
Benchmarking Data Science Agents,yes
Metasql: A Generate-then-Rank Framework for Natural Language to SQL Translation,no
Fact-and-Reflection (FaR) Improves Confidence Calibration of Large Language Models,yes
Creating Suspenseful Stories: Iterative Planning with Large Language Models,yes
Sinkhorn Distance Minimization for Knowledge Distillation,no
Re-Ex: Revising after Explanation Reduces the Factual Errors in LLM Responses,yes
Adapting to Teammates in a Cooperative Language Game,no
Leveraging Large Language Models for Learning Complex Legal Concepts through Storytelling,no
Towards Explainability and Fairness in Swiss Judgement Prediction: Benchmarking on a Multilingual Dataset,no
Pandora's White-Box: Increased Training Data Leakage in Open LLMs,yes
Can Large Language Models Recall Reference Location Like Humans?,no
Benchmarking LLMs on the Semantic Overlap Summarization Task,yes
Algorithmic Arbitrariness in Content Moderation,no
A Survey of Large Language Models in Cybersecurity,yes
WIPI: A New Web Threat for LLM-Driven Web Agents,no
"Think Big, Generate Quick: LLM-to-SLM for Fast Autoregressive Decoding",no
MobiLlama: Towards Accurate and Lightweight Fully Transparent GPT,yes
Do Large Language Models Latently Perform Multi-Hop Reasoning?,no
Eight Methods to Evaluate Robust Unlearning in LLMs,yes
Mysterious Projections: Multimodal LLMs Gain Domain-Specific Visual Capabilities Without Richer Cross-Modal Projections,no
A Survey on Data Selection for Language Models,no
Language Agents as Optimizable Graphs,no
Rainbow Teaming: Open-Ended Generation of Diverse Adversarial Prompts,yes
A Surprising Failure? Multimodal LLMs and the NLVR Challenge,no
OncoGPT: A Medical Conversational Model Tailored with Oncology Domain Expertise on a Large Language Model Meta-AI (LLaMA),no
"If in a Crowdsourced Data Annotation Pipeline, a GPT-4",no
Political Compass or Spinning Arrow? Towards More Meaningful Evaluations for Values and Opinions in Large Language Models,no
A Comprehensive Evaluation of Quantization Strategies for Large Language Models,yes
CodeChameleon: Personalized Encryption Framework for Jailbreaking Large Language Models,yes
SelectIT: Selective Instruction Tuning for Large Language Models via Uncertainty-Aware Self-Reflection,no
Look Before You Leap: Towards Decision-Aware and Generalizable Tool-Usage for Large Language Models,no
HumanEval-XL: A Multilingual Code Generation Benchmark for Cross-lingual Natural Language Generalization,no
Adaptation of Biomedical and Clinical Pretrained Models to French Long Documents: A Comparative Study,no
StructLM: Towards Building Generalist Models for Structured Knowledge Grounding,yes
ESG Sentiment Analysis: comparing human and language model performance including GPT,no
LangGPT: Rethinking Structured Reusable Prompt Design Framework for LLMs from the Programming Language,no
Long-Context Language Modeling with Parallel Context Encoding,no
Multi-Bit Distortion-Free Watermarking for Large Language Models,yes
Two-stage Generative Question Answering on Temporal Knowledge Graph Using Large Language Models,yes
Aligning Large Language Models to a Domain-specific Graph Database,no
"Retrieval Augmented Generation Systems: Automatic Dataset Creation, Evaluation and Boolean Agent Setup",yes
Integrating Large Language Models with Graphical Session-Based Recommendation,no
LLM-based Privacy Data Augmentation Guided by Knowledge Distillation with a Distribution Tutor for Medical Text Classification,yes
LLMArena: Assessing Capabilities of Large Language Models in Dynamic Multi-Agent Environments,no
On Languaging a Simulation Engine,no
Defending LLMs against Jailbreaking Attacks via Backtranslation,no
RetrievalQA: Assessing Adaptive Retrieval-Augmented Generation for Short-form Open-Domain Question Answering,yes
"ShieldLM: Empowering LLMs as Aligned, Customizable and Explainable Safety Detectors",no
Language-Specific Neurons: The Key to Multilingual Capabilities in Large Language Models,no
RoCoIns: Enhancing Robustness of Large Language Models through Code-Style Instructions,yes
DenseMamba: State Space Models with Dense Hidden Connection for Efficient Large Language Models,no
Predicting Sustainable Development Goals Using Course Descriptions -- from LLMs to Conventional Foundation Models,no
HealMe: Harnessing Cognitive Reframing in Large Language Models for Psychotherapy,no
From RAGs to riches: Using large language models to write documents for clinical trials,yes
MoZIP: A Multilingual Benchmark to Evaluate Large Language Models in Intellectual Property,no
Immunization against harmful fine-tuning attacks,yes
Improving LLM-based Machine Translation with Systematic Self-Correction,no
Unraveling Babel: Exploring Multilingual Activation Patterns within Large Language Models,no
LLM Inference Unveiled: Survey and Roofline Model Insights,no
Language-guided Skill Learning with Temporal Variational Inference,yes
CodeS: Towards Building Open-source Language Models for Text-to-SQL,yes
Personalized Federated Instruction Tuning via Neural Architecture Search,no
Data-freeWeight Compress and Denoise for Large Language Models,no
Finer: Investigating and Enhancing Fine-Grained Visual Concept Recognition in Large Vision Language Models,no
Chain-of-Discussion: A Multi-Model Framework for Complex Evidence-Based Question Answering,yes
"PerLTQA: A Personal Long-Term Memory Dataset for Memory Classification, Retrieval, and Synthesis in Question Answering",no
From Large Language Models and Optimization to Decision Optimization CoPilot: A Research Manifesto,yes
CFRet-DVQA: Coarse-to-Fine Retrieval and Efficient Tuning for Document Visual Question Answering,no
HypoTermQA: Hypothetical Terms Dataset for Benchmarking Hallucination Tendency of LLMs,yes
Defending Large Language Models against Jailbreak Attacks via Semantic Smoothing,yes
Attacking LLM Watermarks by Exploiting Their Strengths,yes
How Can LLM Guide RL? A Value-Based Approach,no
DrAttack: Prompt Decomposition and Reconstruction Makes Powerful LLM Jailbreakers,yes
ChatMusician: Understanding and Generating Music Intrinsically with LLM,no
PeriodicLoRA: Breaking the Low-Rank Bottleneck in LoRA Optimization,no
What Generative Artificial Intelligence Means for Terminological Definitions,no
AVI-Talking: Learning Audio-Visual Instructions for Expressive 3D Talking Face Generation,no
FuseChat: Knowledge Fusion of Chat Models,yes
NeSy is alive and well: A LLM-driven symbolic approach for better code comment data generation and classification,yes
UrbanGPT: Spatio-Temporal Large Language Models,no
Citation-Enhanced Generation for LLM-based Chatbots,yes
Evaluating Robustness of Generative Search Engine on Adversarial Factual Questions,yes
How Large Language Models Encode Context Knowledge? A Layer-Wise Probing Study,yes
Say More with Less: Understanding Prompt Learning Behaviors through Gist Compression,yes
LSTP: Language-guided Spatial-Temporal Prompt Learning for Long-form Video-Text Understanding,no
LLMs with Chain-of-Thought Are Non-Causal Reasoners,no
Detecting Machine-Generated Texts by Multi-Population Aware Optimization for Maximum Mean Discrepancy,yes
EHRNoteQA: A Patient-Specific Question Answering Benchmark for Evaluating Large Language Models in Clinical Settings,yes
Text Understanding and Generation Using Transformer Models for Intelligent E-commerce Recommendations,no
Don't Forget Your Reward Values: Language Model Alignment via Value-based Calibration,yes
GraphWiz: An Instruction-Following Language Model for Graph Problems,no
LoRA Meets Dropout under a Unified Framework,no
From Noise to Clarity: Unraveling the Adversarial Suffix of Large Language Model Attacks via Translation of Text Embeddings,yes
Likelihood-based Mitigation of Evaluation Bias in Large Language Models,yes
Cognitive Bias in High-Stakes Decision-Making with LLMs,yes
Sustainable Supercomputing for AI: GPU Power Capping at HPC Scale,yes
GreenLLaMA: A Framework for Detoxification with Explanations,no
Bootstrapping Cognitive Agents with a Large Language Model,no
LDB: A Large Language Model Debugger via Verifying Runtime Execution Step-by-step,no
Rethinking Software Engineering in the Foundation Model Era: A Curated Catalogue of Challenges in the Development of Trustworthy FMware,yes
Generalization or Memorization: Data Contamination and Trustworthy Evaluation for Large Language Models,yes
Evaluating Prompting Strategies for Grammatical Error Correction Based on Language Proficiency,no
QuaCer-C: Quantitative Certification of Knowledge Comprehension in LLMs,yes
Enforcing Temporal Constraints on Generative Agent Behavior with Reactive Synthesis,yes
PRP: Propagating Universal Perturbations to Attack Large Language Model Guard-Rails,yes
Multimodal Instruction Tuning with Conditional Mixture of LoRA,no
SemEval-2024 Task 8: Weighted Layer Averaging RoBERTa for Black-Box Machine-Generated Text Detection,yes
SportQA: A Benchmark for Sports Understanding in Large Language Models,yes
MATHWELL: Generating Educational Math Word Problems at Scale,no
NaVid: Video-based VLM Plans the Next Step for Vision-and-Language Navigation,no
Prompt Perturbation Consistency Learning for Robust Language Models,no
Linguistic Intelligence in Large Language Models for Telecommunications,no
PRoLoRA: Partial Rotation Empowers More Parameter-Efficient LoRA,yes
Measuring Bargaining Abilities of LLMs: A Benchmark and A Buyer-Enhancement Method,no
OAG-Bench: A Human-Curated Benchmark for Academic Graph Mining,yes
Empowering Large Language Model Agents through Action Learning,no
Enhancing Cloud-Based Large Language Model Processing with Elasticsearch and Transformer Models,no
"From COBIT to ISO 42001: Evaluating Cybersecurity Frameworks for Opportunities, Risks, and Regulatory Compliance in Commercializing Large Language Models",no
Look Before You Leap: Problem Elaboration Prompting Improves Mathematical Reasoning in Large Language Models,yes
Stepwise Self-Consistent Mathematical Reasoning with Large Language Models,yes
Increasing SAM Zero-Shot Performance on Multimodal Medical Images Using GPT-4 Generated Descriptive Prompts Without Human Annotation,no
Chimera: A Lossless Decoding Method for Accelerating Large Language Models Inference by Fusing all Tokens,yes
HD-Eval: Aligning Large Language Model Evaluators Through Hierarchical Criteria Decomposition,yes
Sparse MeZO: Less Parameters for Better Performance in Zeroth-Order LLM Fine-Tuning,no
MemeCraft: Contextual and Stance-Driven Multimodal Meme Generation,no
How Do Humans Write Code? Large Models Do It the Same Way Too,no
LLMs Can Defend Themselves Against Jailbreaking in a Practical Manner: A Vision Paper,no
