Source,Title,Talks about LLMs,Rate,Evidence,Year,Month,Keyphrase,Topic
emnlp2022,Calibrating Zero-shot Cross-lingual (Un-)structured Predictions,Yes.,3,"""We find that models trained with data from the source language become less calibrated when applied to the target language and that calibration errors increase with intrinsic task difficulty and relative sparsity of training data.""",2022,December,,
emnlp2022,Fast-R2D2: A Pretrained Recursive Neural Network based on Pruned CKY for Grammar Induction and Text Representation,,,,2022,December,,
emnlp2022,ROSE: Robust Selective Fine-tuning for Pre-trained Language Models,Yes.,3,"""Even though the large-scale language models have achieved excellent performances, they suffer from various adversarial attacks. A large body of defense methods has been proposed. However, they are still limited due to redundant attack search spaces and the inability to defend against various types of attacks.""",2022,December,,
emnlp2022,Reproducibility Issues for BERT-based Evaluation Metrics,Yes.,3,"""We find that reproduction of claims and results often fails because of (i) heavy undocumented preprocessing involved in the metrics, (ii) missing code and (iii) reporting weaker results for the baseline metrics.""",2022,December,,
emnlp2022,Generative Entity Typing with Curriculum Learning,Yes.,3,"""PLMs tend to generate coarse-grained types after fine-tuning upon the entity typing dataset.""",2022,December,,
emnlp2022,Revisiting Pre-trained Language Models and their Evaluation for Arabic Natural Language Processing,Yes.,2,"""This work addresses two major problems in existing Arabic PLMs that limit the progress of the Arabic NLU and NLG fields.""",2022,December,,
emnlp2022,Nearest Neighbor Zero-Shot Inference,Yes.,1,"""Retrieval-augmented language models (LMs) use non-parametric memory to substantially outperform their non-retrieval counterparts on perplexity-based evaluations, but it is an open question whether they achieve similar gains in few- and zero-shot end-task accuracy.""",2022,December,,
emnlp2022,RLPrompt: Optimizing Discrete Text Prompts with Reinforcement Learning,Yes.,2,"""Interestingly, the resulting optimized prompts are often ungrammatical gibberish text; and surprisingly, those gibberish prompts are transferrable between different LMs to retain significant performance, indicating that LM prompting may not follow human language patterns.""",2022,December,,
emnlp2022,HPT: Hierarchy-aware Prompt Tuning for Hierarchical Text Classification,Yes.,3,"""there exists a huge gap between the classification tasks with sophisticated label hierarchy and the masked language model (MLM) pretraining tasks of PLMs and thus the potential of PLMs cannot be fully tapped.""",2022,December,,
emnlp2022,Is a Question Decomposition Unit All We Need?,Yes.,2,"""building new LMs may not be an ideal option owing to the cost, time and environmental impact associated with it.""",2022,December,,
emnlp2022,SLING: Sino Linguistic Evaluation of Large Language Models,Yes.,3,"""Our experiments show that the average accuracy for LMs is far below human performance (69.7% vs. 97.1%),"" and ""we find that most LMs have a strong gender and number (singular/plural) bias, and they perform better on local phenomena than hierarchical ones.""",2022,December,,
emnlp2022,Differentially Private Language Models for Secure Data Sharing,Yes.,3,"""In practice, these approaches are often dissatisfying in terms of the quality of their output language due to the strong noise required for local differential privacy.""",2022,December,,
emnlp2022,PLOG: Table-to-Logic Pretraining for Logical Table-to-Text Generation,,,,2022,December,,
emnlp2022,Rethinking the Authorship Verification Experimental Setups,No.,1,The abstract does not mention LLMs or any other language models.,2022,December,,
emnlp2022,InforMask: Unsupervised Informative Masking for Language Model Pretraining,,,,2022,December,,
emnlp2022,Fine-tuned Language Models are Continual Learners,,,,2022,December,,
emnlp2022,Bernice: A Multilingual Pre-trained Encoder for Twitter,Yes.,1,"""The language of Twitter differs significantly from that of other domains commonly included in large language model training.""",2022,December,,
emnlp2022,Just Fine-tune Twice: Selective Differential Privacy for Large Language Models,Yes.,3,"""applying differential privacy (DP), a canonical notion with provable privacy guarantees for machine learning models, to those models remains challenging due to the trade-off between model utility and privacy loss.""",2022,December,,
emnlp2022,Textual Manifold-based Defense Against Natural Language Adversarial Examples,Yes.,3,"""Despite the recent success of large pretrained language models in NLP, they are susceptible to adversarial examples.""",2022,December,,
emnlp2022,FLUTE: Figurative Language Understanding through Textual Explanations,Yes.,1,"""We show how utilizing GPT-3 in conjunction with human annotators (novices and experts) can aid in scaling up the creation of datasets even for such complex linguistic phenomena as figurative language.""",2022,December,,
emnlp2022,One size does not fit all: Investigating strategies for differentially-private learning across NLP tasks,Yes.,2,"""stricter privacy guarantees in differentially-private stochastic gradient descent (DP-SGD) generally degrade model performance.""",2022,December,,
emnlp2022,Tutoring Helps Students Learn Better: Improving Knowledge Distillation for BERT with Tutor Network,Yes.,3,"""typical KD approaches for language models have overlooked the difficulty of training examples, suffering from incorrect teacher prediction transfer and sub-efficient training.""",2022,December,,
emnlp2022,Multitask Instruction-based Prompting for Fallacy Recognition,Yes.,1,"""we approach these differences across datasets as multiple tasks and show how instruction-based prompting in a multitask setup based on the T5 model improves the results against approaches built for a specific dataset such as T5, BERT or GPT-3.""",2022,December,,
emnlp2022,Towards Table-to-Text Generation with Pretrained Language Model: A Table Structure Understanding and Text Deliberating Approach,Yes.,3,"""Although remarkable progress on the neural table-to-text methods has been made, the generalization issues hinder the applicability of these models due to the limited source tables."" and ""However, how to effectively bridge the gap between the structured table and the text input by fully leveraging table information to fuel the pretrained model is still not well explored.""",2022,December,,
emnlp2022,Rainier: Reinforced Knowledge Introspector for Commonsense Question Answering,Yes.,3,"""knowledge retrieved from knowledge bases are incomplete and knowledge generated from language models are inconsistent.""",2022,December,,
emnlp2022,Few-shot Learning with Multilingual Generative Language Models,Yes.,3,"""their training data is dominated by English, potentially limiting their cross-lingual generalization.""",2022,December,,
emnlp2022,Active Example Selection for In-Context Learning,Yes.,3,"""We demonstrate that in-context learning performance can be highly unstable across samples of examples, indicating the idiosyncrasies of how language models acquire information."" and ""However, the improvement diminishes on larger GPT-3 models, suggesting emerging capabilities of large language models.""",2022,December,,
emnlp2022,Improving Large-scale Paraphrase Acquisition and Generation,Yes.,1,"""the best pre-trained language model fine-tuned on our dataset achieves the state-of-the-art performance of 84.2 F1 for automatic paraphrase identification.""",2022,December,,
emnlp2022,Entropy- and Distance-Based Predictors From GPT-2 Attention Patterns Predict Reading Times Over and Above GPT-2 Surprisal,Yes.,1,"""Transformer-based large language models are trained to make predictions about the next word by aggregating representations of previous tokens through their self-attention mechanism.""",2022,December,,
emnlp2022,"Learning Cross-Task Dependencies for Joint Extraction of Entities, Events, Event Arguments, and Relations",,,,2022,December,,
emnlp2022,Correcting Diverse Factual Errors in Abstractive Summarization via Post-Editing and Language Model Infilling,Yes.,3,"""Abstractive summarization models often generate inconsistent summaries containing factual errors or hallucinated content.""",2022,December,,
emnlp2022,Fine-Tuning Pre-trained Transformers into Decaying Fast Weights,Yes.,3,"""Autoregressive Transformers are strong language models but incur O(T) complexity during per-token generation due to the self-attention mechanism.""",2022,December,,
